datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
3/14/2025 10:00:00 AM,3/14/2025 6:00:00 AM,RTO,5892.462
3/14/2025 11:00:00 AM,3/14/2025 7:00:00 AM,RTO,6125.635
3/14/2025 12:00:00 PM,3/14/2025 8:00:00 AM,RTO,6403.625
3/14/2025 1:00:00 PM,3/14/2025 9:00:00 AM,RTO,6313.473
3/14/2025 2:00:00 PM,3/14/2025 10:00:00 AM,RTO,5752.555
3/14/2025 3:00:00 PM,3/14/2025 11:00:00 AM,RTO,6195.319
3/14/2025 4:00:00 PM,3/14/2025 12:00:00 PM,RTO,6709.456
3/14/2025 5:00:00 PM,3/14/2025 1:00:00 PM,RTO,7709.120
3/14/2025 6:00:00 PM,3/14/2025 2:00:00 PM,RTO,8190.955
3/14/2025 7:00:00 PM,3/14/2025 3:00:00 PM,RTO,8356.386
3/14/2025 8:00:00 PM,3/14/2025 4:00:00 PM,RTO,8337.832
3/14/2025 9:00:00 PM,3/14/2025 5:00:00 PM,RTO,8278.994
3/14/2025 10:00:00 PM,3/14/2025 6:00:00 PM,RTO,8292.242
3/14/2025 11:00:00 PM,3/14/2025 7:00:00 PM,RTO,8553.455
3/15/2025 12:00:00 AM,3/14/2025 8:00:00 PM,RTO,8710.969
3/15/2025 1:00:00 AM,3/14/2025 9:00:00 PM,RTO,8897.116
3/15/2025 2:00:00 AM,3/14/2025 10:00:00 PM,RTO,8906.771
3/15/2025 3:00:00 AM,3/14/2025 11:00:00 PM,RTO,8455.254
3/15/2025 4:00:00 AM,3/15/2025 12:00:00 AM,RTO,7527.322
3/15/2025 5:00:00 AM,3/15/2025 1:00:00 AM,RTO,6117.332
3/15/2025 6:00:00 AM,3/15/2025 2:00:00 AM,RTO,7256.019
3/15/2025 7:00:00 AM,3/15/2025 3:00:00 AM,RTO,7776.250
3/15/2025 8:00:00 AM,3/15/2025 4:00:00 AM,RTO,7760.034
3/15/2025 9:00:00 AM,3/15/2025 5:00:00 AM,RTO,8300.709
3/15/2025 10:00:00 AM,3/15/2025 6:00:00 AM,RTO,8363.875
3/15/2025 11:00:00 AM,3/15/2025 7:00:00 AM,RTO,8687.101
3/15/2025 12:00:00 PM,3/15/2025 8:00:00 AM,RTO,8866.178
3/15/2025 1:00:00 PM,3/15/2025 9:00:00 AM,RTO,8697.261
3/15/2025 2:00:00 PM,3/15/2025 10:00:00 AM,RTO,7812.131
3/15/2025 3:00:00 PM,3/15/2025 11:00:00 AM,RTO,7641.153
3/15/2025 4:00:00 PM,3/15/2025 12:00:00 PM,RTO,7324.937
3/15/2025 5:00:00 PM,3/15/2025 1:00:00 PM,RTO,7497.264
3/15/2025 6:00:00 PM,3/15/2025 2:00:00 PM,RTO,7809.409
3/15/2025 7:00:00 PM,3/15/2025 3:00:00 PM,RTO,8257.784
3/15/2025 8:00:00 PM,3/15/2025 4:00:00 PM,RTO,7455.431
3/15/2025 9:00:00 PM,3/15/2025 5:00:00 PM,RTO,6362.095
3/15/2025 10:00:00 PM,3/15/2025 6:00:00 PM,RTO,6085.584
3/15/2025 11:00:00 PM,3/15/2025 7:00:00 PM,RTO,6405.376
3/16/2025 12:00:00 AM,3/15/2025 8:00:00 PM,RTO,6678.393
3/16/2025 1:00:00 AM,3/15/2025 9:00:00 PM,RTO,6964.022
3/16/2025 2:00:00 AM,3/15/2025 10:00:00 PM,RTO,7314.492
3/16/2025 3:00:00 AM,3/15/2025 11:00:00 PM,RTO,7019.224
3/16/2025 4:00:00 AM,3/16/2025 12:00:00 AM,RTO,7302.690
3/16/2025 5:00:00 AM,3/16/2025 1:00:00 AM,RTO,7307.871
3/16/2025 6:00:00 AM,3/16/2025 2:00:00 AM,RTO,6833.628
3/16/2025 7:00:00 AM,3/16/2025 3:00:00 AM,RTO,6372.300
3/16/2025 8:00:00 AM,3/16/2025 4:00:00 AM,RTO,6458.525
3/16/2025 9:00:00 AM,3/16/2025 5:00:00 AM,RTO,6502.133
3/16/2025 10:00:00 AM,3/16/2025 6:00:00 AM,RTO,6302.040
3/16/2025 11:00:00 AM,3/16/2025 7:00:00 AM,RTO,6347.435
3/16/2025 12:00:00 PM,3/16/2025 8:00:00 AM,RTO,6528.721
3/16/2025 1:00:00 PM,3/16/2025 9:00:00 AM,RTO,6814.149
3/16/2025 2:00:00 PM,3/16/2025 10:00:00 AM,RTO,6798.876
3/16/2025 3:00:00 PM,3/16/2025 11:00:00 AM,RTO,7222.041
3/16/2025 4:00:00 PM,3/16/2025 12:00:00 PM,RTO,7273.796
3/16/2025 5:00:00 PM,3/16/2025 1:00:00 PM,RTO,7626.022
3/16/2025 6:00:00 PM,3/16/2025 2:00:00 PM,RTO,7899.036
3/16/2025 7:00:00 PM,3/16/2025 3:00:00 PM,RTO,7764.776
3/16/2025 8:00:00 PM,3/16/2025 4:00:00 PM,RTO,7220.718
3/16/2025 9:00:00 PM,3/16/2025 5:00:00 PM,RTO,6498.986
3/16/2025 10:00:00 PM,3/16/2025 6:00:00 PM,RTO,5375.265
3/16/2025 11:00:00 PM,3/16/2025 7:00:00 PM,RTO,4416.629
3/17/2025 12:00:00 AM,3/16/2025 8:00:00 PM,RTO,3927.516
3/17/2025 1:00:00 AM,3/16/2025 9:00:00 PM,RTO,3602.173
3/17/2025 2:00:00 AM,3/16/2025 10:00:00 PM,RTO,3584.119
3/17/2025 3:00:00 AM,3/16/2025 11:00:00 PM,RTO,2959.684
3/17/2025 4:00:00 AM,3/17/2025 12:00:00 AM,RTO,2787.406
3/17/2025 5:00:00 AM,3/17/2025 1:00:00 AM,RTO,2717.627
3/17/2025 6:00:00 AM,3/17/2025 2:00:00 AM,RTO,2364.808
3/17/2025 7:00:00 AM,3/17/2025 3:00:00 AM,RTO,1836.233
3/17/2025 8:00:00 AM,3/17/2025 4:00:00 AM,RTO,1696.599
3/17/2025 9:00:00 AM,3/17/2025 5:00:00 AM,RTO,1585.592
3/17/2025 10:00:00 AM,3/17/2025 6:00:00 AM,RTO,1876.985
3/17/2025 11:00:00 AM,3/17/2025 7:00:00 AM,RTO,2488.761
3/17/2025 12:00:00 PM,3/17/2025 8:00:00 AM,RTO,3019.572
3/17/2025 1:00:00 PM,3/17/2025 9:00:00 AM,RTO,3359.409
3/17/2025 2:00:00 PM,3/17/2025 10:00:00 AM,RTO,4163.490
3/17/2025 3:00:00 PM,3/17/2025 11:00:00 AM,RTO,4439.025
3/17/2025 4:00:00 PM,3/17/2025 12:00:00 PM,RTO,5617.582
3/17/2025 5:00:00 PM,3/17/2025 1:00:00 PM,RTO,6102.892
3/17/2025 6:00:00 PM,3/17/2025 2:00:00 PM,RTO,6175.161
3/17/2025 7:00:00 PM,3/17/2025 3:00:00 PM,RTO,6419.865
3/17/2025 8:00:00 PM,3/17/2025 4:00:00 PM,RTO,6626.807
3/17/2025 9:00:00 PM,3/17/2025 5:00:00 PM,RTO,6986.023
3/17/2025 10:00:00 PM,3/17/2025 6:00:00 PM,RTO,7062.675
3/17/2025 11:00:00 PM,3/17/2025 7:00:00 PM,RTO,7368.293
3/18/2025 12:00:00 AM,3/17/2025 8:00:00 PM,RTO,8166.551
3/18/2025 1:00:00 AM,3/17/2025 9:00:00 PM,RTO,8834.909
3/18/2025 2:00:00 AM,3/17/2025 10:00:00 PM,RTO,8963.734
3/18/2025 3:00:00 AM,3/17/2025 11:00:00 PM,RTO,8960.951
3/18/2025 4:00:00 AM,3/18/2025 12:00:00 AM,RTO,8799.922
3/18/2025 5:00:00 AM,3/18/2025 1:00:00 AM,RTO,8667.318
3/18/2025 6:00:00 AM,3/18/2025 2:00:00 AM,RTO,8698.710
3/18/2025 7:00:00 AM,3/18/2025 3:00:00 AM,RTO,8567.985
3/18/2025 8:00:00 AM,3/18/2025 4:00:00 AM,RTO,8484.395
3/18/2025 9:00:00 AM,3/18/2025 5:00:00 AM,RTO,8001.005
3/18/2025 10:00:00 AM,3/18/2025 6:00:00 AM,RTO,7890.871
3/18/2025 11:00:00 AM,3/18/2025 7:00:00 AM,RTO,7409.023
3/18/2025 12:00:00 PM,3/18/2025 8:00:00 AM,RTO,6667.728
3/18/2025 1:00:00 PM,3/18/2025 9:00:00 AM,RTO,6113.468
3/18/2025 2:00:00 PM,3/18/2025 10:00:00 AM,RTO,5781.279
3/18/2025 3:00:00 PM,3/18/2025 11:00:00 AM,RTO,5418.226
3/18/2025 4:00:00 PM,3/18/2025 12:00:00 PM,RTO,5365.195
3/18/2025 5:00:00 PM,3/18/2025 1:00:00 PM,RTO,5731.338
3/18/2025 6:00:00 PM,3/18/2025 2:00:00 PM,RTO,6329.944
3/18/2025 7:00:00 PM,3/18/2025 3:00:00 PM,RTO,6707.515
3/18/2025 8:00:00 PM,3/18/2025 4:00:00 PM,RTO,6471.739
3/18/2025 9:00:00 PM,3/18/2025 5:00:00 PM,RTO,6563.421
3/18/2025 10:00:00 PM,3/18/2025 6:00:00 PM,RTO,6192.595
3/18/2025 11:00:00 PM,3/18/2025 7:00:00 PM,RTO,6076.578
3/19/2025 12:00:00 AM,3/18/2025 8:00:00 PM,RTO,6642.323
3/19/2025 1:00:00 AM,3/18/2025 9:00:00 PM,RTO,7234.842
3/19/2025 2:00:00 AM,3/18/2025 10:00:00 PM,RTO,7031.403
3/19/2025 3:00:00 AM,3/18/2025 11:00:00 PM,RTO,6465.088
3/19/2025 4:00:00 AM,3/19/2025 12:00:00 AM,RTO,6250.740
3/19/2025 5:00:00 AM,3/19/2025 1:00:00 AM,RTO,6946.657
3/19/2025 6:00:00 AM,3/19/2025 2:00:00 AM,RTO,6902.863
3/19/2025 7:00:00 AM,3/19/2025 3:00:00 AM,RTO,6316.076
3/19/2025 8:00:00 AM,3/19/2025 4:00:00 AM,RTO,6477.997
3/19/2025 9:00:00 AM,3/19/2025 5:00:00 AM,RTO,5834.488
3/19/2025 10:00:00 AM,3/19/2025 6:00:00 AM,RTO,5927.749
3/19/2025 11:00:00 AM,3/19/2025 7:00:00 AM,RTO,6255.924
3/19/2025 12:00:00 PM,3/19/2025 8:00:00 AM,RTO,6590.000
3/19/2025 1:00:00 PM,3/19/2025 9:00:00 AM,RTO,6517.244
3/19/2025 2:00:00 PM,3/19/2025 10:00:00 AM,RTO,6858.017
3/19/2025 3:00:00 PM,3/19/2025 11:00:00 AM,RTO,6987.915
3/19/2025 4:00:00 PM,3/19/2025 12:00:00 PM,RTO,7501.193
3/19/2025 5:00:00 PM,3/19/2025 1:00:00 PM,RTO,8404.907
3/19/2025 6:00:00 PM,3/19/2025 2:00:00 PM,RTO,8689.574
3/19/2025 7:00:00 PM,3/19/2025 3:00:00 PM,RTO,8646.114
3/19/2025 8:00:00 PM,3/19/2025 4:00:00 PM,RTO,8154.937
3/19/2025 9:00:00 PM,3/19/2025 5:00:00 PM,RTO,7882.631
3/19/2025 10:00:00 PM,3/19/2025 6:00:00 PM,RTO,7199.844
3/19/2025 11:00:00 PM,3/19/2025 7:00:00 PM,RTO,6587.326
3/20/2025 12:00:00 AM,3/19/2025 8:00:00 PM,RTO,6656.690
3/20/2025 1:00:00 AM,3/19/2025 9:00:00 PM,RTO,7552.764
3/20/2025 2:00:00 AM,3/19/2025 10:00:00 PM,RTO,7946.544
3/20/2025 3:00:00 AM,3/19/2025 11:00:00 PM,RTO,7805.991
3/20/2025 4:00:00 AM,3/20/2025 12:00:00 AM,RTO,6610.879
3/20/2025 5:00:00 AM,3/20/2025 1:00:00 AM,RTO,6682.775
3/20/2025 6:00:00 AM,3/20/2025 2:00:00 AM,RTO,7437.760
3/20/2025 7:00:00 AM,3/20/2025 3:00:00 AM,RTO,8157.050
3/20/2025 8:00:00 AM,3/20/2025 4:00:00 AM,RTO,8384.142
3/20/2025 9:00:00 AM,3/20/2025 5:00:00 AM,RTO,7974.884
3/20/2025 10:00:00 AM,3/20/2025 6:00:00 AM,RTO,8376.694
3/20/2025 11:00:00 AM,3/20/2025 7:00:00 AM,RTO,9014.548
3/20/2025 12:00:00 PM,3/20/2025 8:00:00 AM,RTO,8937.718
3/20/2025 1:00:00 PM,3/20/2025 9:00:00 AM,RTO,8587.184
3/20/2025 2:00:00 PM,3/20/2025 10:00:00 AM,RTO,8543.599
3/20/2025 3:00:00 PM,3/20/2025 11:00:00 AM,RTO,8694.822
3/20/2025 4:00:00 PM,3/20/2025 12:00:00 PM,RTO,8484.495
3/20/2025 5:00:00 PM,3/20/2025 1:00:00 PM,RTO,7961.718
3/20/2025 6:00:00 PM,3/20/2025 2:00:00 PM,RTO,7870.975
3/20/2025 7:00:00 PM,3/20/2025 3:00:00 PM,RTO,7499.358
3/20/2025 8:00:00 PM,3/20/2025 4:00:00 PM,RTO,7556.069
3/20/2025 9:00:00 PM,3/20/2025 5:00:00 PM,RTO,7068.710
3/20/2025 10:00:00 PM,3/20/2025 6:00:00 PM,RTO,7159.752
3/20/2025 11:00:00 PM,3/20/2025 7:00:00 PM,RTO,6697.489
3/21/2025 12:00:00 AM,3/20/2025 8:00:00 PM,RTO,5564.296
3/21/2025 1:00:00 AM,3/20/2025 9:00:00 PM,RTO,4838.330
3/21/2025 2:00:00 AM,3/20/2025 10:00:00 PM,RTO,3970.001
3/21/2025 3:00:00 AM,3/20/2025 11:00:00 PM,RTO,3737.617
3/21/2025 4:00:00 AM,3/21/2025 12:00:00 AM,RTO,3804.925
3/21/2025 5:00:00 AM,3/21/2025 1:00:00 AM,RTO,3703.704
3/21/2025 6:00:00 AM,3/21/2025 2:00:00 AM,RTO,3957.710
3/21/2025 7:00:00 AM,3/21/2025 3:00:00 AM,RTO,4726.504
3/21/2025 8:00:00 AM,3/21/2025 4:00:00 AM,RTO,5740.690
3/21/2025 9:00:00 AM,3/21/2025 5:00:00 AM,RTO,6573.383
3/21/2025 10:00:00 AM,3/21/2025 6:00:00 AM,RTO,7340.076
3/21/2025 11:00:00 AM,3/21/2025 7:00:00 AM,RTO,8103.909
3/21/2025 12:00:00 PM,3/21/2025 8:00:00 AM,RTO,8222.223
3/21/2025 1:00:00 PM,3/21/2025 9:00:00 AM,RTO,8045.546
3/21/2025 2:00:00 PM,3/21/2025 10:00:00 AM,RTO,8315.813
3/21/2025 3:00:00 PM,3/21/2025 11:00:00 AM,RTO,9089.731
3/21/2025 4:00:00 PM,3/21/2025 12:00:00 PM,RTO,9014.891
3/21/2025 5:00:00 PM,3/21/2025 1:00:00 PM,RTO,8917.138
3/21/2025 6:00:00 PM,3/21/2025 2:00:00 PM,RTO,8947.065
3/21/2025 7:00:00 PM,3/21/2025 3:00:00 PM,RTO,8765.212
3/21/2025 8:00:00 PM,3/21/2025 4:00:00 PM,RTO,8846.112
3/21/2025 9:00:00 PM,3/21/2025 5:00:00 PM,RTO,8813.803
3/21/2025 10:00:00 PM,3/21/2025 6:00:00 PM,RTO,8768.740
3/21/2025 11:00:00 PM,3/21/2025 7:00:00 PM,RTO,7844.402
3/22/2025 12:00:00 AM,3/21/2025 8:00:00 PM,RTO,8125.137
3/22/2025 1:00:00 AM,3/21/2025 9:00:00 PM,RTO,8008.423
3/22/2025 2:00:00 AM,3/21/2025 10:00:00 PM,RTO,8191.493
3/22/2025 3:00:00 AM,3/21/2025 11:00:00 PM,RTO,8813.820
3/22/2025 4:00:00 AM,3/22/2025 12:00:00 AM,RTO,9182.784
3/22/2025 5:00:00 AM,3/22/2025 1:00:00 AM,RTO,9236.099
3/22/2025 6:00:00 AM,3/22/2025 2:00:00 AM,RTO,9354.334
3/22/2025 7:00:00 AM,3/22/2025 3:00:00 AM,RTO,9386.492
3/22/2025 8:00:00 AM,3/22/2025 4:00:00 AM,RTO,9319.075
3/22/2025 9:00:00 AM,3/22/2025 5:00:00 AM,RTO,9202.213
3/22/2025 10:00:00 AM,3/22/2025 6:00:00 AM,RTO,8809.987
3/22/2025 11:00:00 AM,3/22/2025 7:00:00 AM,RTO,8312.344
3/22/2025 12:00:00 PM,3/22/2025 8:00:00 AM,RTO,7594.922
3/22/2025 1:00:00 PM,3/22/2025 9:00:00 AM,RTO,6999.612
3/22/2025 2:00:00 PM,3/22/2025 10:00:00 AM,RTO,6685.183
3/22/2025 3:00:00 PM,3/22/2025 11:00:00 AM,RTO,5265.657
3/22/2025 4:00:00 PM,3/22/2025 12:00:00 PM,RTO,4981.366
3/22/2025 5:00:00 PM,3/22/2025 1:00:00 PM,RTO,5165.036
3/22/2025 6:00:00 PM,3/22/2025 2:00:00 PM,RTO,5346.068
3/22/2025 7:00:00 PM,3/22/2025 3:00:00 PM,RTO,5211.973
3/22/2025 8:00:00 PM,3/22/2025 4:00:00 PM,RTO,4781.063
3/22/2025 9:00:00 PM,3/22/2025 5:00:00 PM,RTO,4290.701
3/22/2025 10:00:00 PM,3/22/2025 6:00:00 PM,RTO,3653.399
3/22/2025 11:00:00 PM,3/22/2025 7:00:00 PM,RTO,2773.586
3/23/2025 12:00:00 AM,3/22/2025 8:00:00 PM,RTO,2441.718
3/23/2025 1:00:00 AM,3/22/2025 9:00:00 PM,RTO,2514.400
3/23/2025 2:00:00 AM,3/22/2025 10:00:00 PM,RTO,2893.841
3/23/2025 3:00:00 AM,3/22/2025 11:00:00 PM,RTO,3490.436
3/23/2025 4:00:00 AM,3/23/2025 12:00:00 AM,RTO,4168.290
3/23/2025 5:00:00 AM,3/23/2025 1:00:00 AM,RTO,4586.446
3/23/2025 6:00:00 AM,3/23/2025 2:00:00 AM,RTO,5264.011
3/23/2025 7:00:00 AM,3/23/2025 3:00:00 AM,RTO,5676.576
3/23/2025 8:00:00 AM,3/23/2025 4:00:00 AM,RTO,6389.358
3/23/2025 9:00:00 AM,3/23/2025 5:00:00 AM,RTO,6766.108
3/23/2025 10:00:00 AM,3/23/2025 6:00:00 AM,RTO,6693.562
3/23/2025 11:00:00 AM,3/23/2025 7:00:00 AM,RTO,7080.871
3/23/2025 12:00:00 PM,3/23/2025 8:00:00 AM,RTO,6631.397
3/23/2025 1:00:00 PM,3/23/2025 9:00:00 AM,RTO,6340.482
3/23/2025 2:00:00 PM,3/23/2025 10:00:00 AM,RTO,6208.988
3/23/2025 3:00:00 PM,3/23/2025 11:00:00 AM,RTO,6176.110
3/23/2025 4:00:00 PM,3/23/2025 12:00:00 PM,RTO,5846.442
3/23/2025 5:00:00 PM,3/23/2025 1:00:00 PM,RTO,6914.862
3/23/2025 6:00:00 PM,3/23/2025 2:00:00 PM,RTO,7424.768
3/23/2025 7:00:00 PM,3/23/2025 3:00:00 PM,RTO,7517.375
3/23/2025 8:00:00 PM,3/23/2025 4:00:00 PM,RTO,7221.436
3/23/2025 9:00:00 PM,3/23/2025 5:00:00 PM,RTO,7004.653
3/23/2025 10:00:00 PM,3/23/2025 6:00:00 PM,RTO,7436.326
3/23/2025 11:00:00 PM,3/23/2025 7:00:00 PM,RTO,7820.013
3/24/2025 12:00:00 AM,3/23/2025 8:00:00 PM,RTO,8109.700
3/24/2025 1:00:00 AM,3/23/2025 9:00:00 PM,RTO,8188.419
3/24/2025 2:00:00 AM,3/23/2025 10:00:00 PM,RTO,8487.490
3/24/2025 3:00:00 AM,3/23/2025 11:00:00 PM,RTO,8816.305
3/24/2025 4:00:00 AM,3/24/2025 12:00:00 AM,RTO,8632.980
3/24/2025 5:00:00 AM,3/24/2025 1:00:00 AM,RTO,8926.772
3/24/2025 6:00:00 AM,3/24/2025 2:00:00 AM,RTO,9001.799
3/24/2025 7:00:00 AM,3/24/2025 3:00:00 AM,RTO,8832.042
3/24/2025 8:00:00 AM,3/24/2025 4:00:00 AM,RTO,8726.833
3/24/2025 9:00:00 AM,3/24/2025 5:00:00 AM,RTO,8632.086
3/24/2025 10:00:00 AM,3/24/2025 6:00:00 AM,RTO,8422.278
3/24/2025 11:00:00 AM,3/24/2025 7:00:00 AM,RTO,8573.513
3/24/2025 12:00:00 PM,3/24/2025 8:00:00 AM,RTO,8582.895
3/24/2025 1:00:00 PM,3/24/2025 9:00:00 AM,RTO,8744.595
3/24/2025 2:00:00 PM,3/24/2025 10:00:00 AM,RTO,9146.039
3/24/2025 3:00:00 PM,3/24/2025 11:00:00 AM,RTO,9203.075
3/24/2025 4:00:00 PM,3/24/2025 12:00:00 PM,RTO,9361.306
3/24/2025 5:00:00 PM,3/24/2025 1:00:00 PM,RTO,9301.630
3/24/2025 6:00:00 PM,3/24/2025 2:00:00 PM,RTO,9541.357
3/24/2025 7:00:00 PM,3/24/2025 3:00:00 PM,RTO,9757.118
3/24/2025 8:00:00 PM,3/24/2025 4:00:00 PM,RTO,9540.474
3/24/2025 9:00:00 PM,3/24/2025 5:00:00 PM,RTO,9508.900
3/24/2025 10:00:00 PM,3/24/2025 6:00:00 PM,RTO,9341.090
3/24/2025 11:00:00 PM,3/24/2025 7:00:00 PM,RTO,8256.001
3/25/2025 12:00:00 AM,3/24/2025 8:00:00 PM,RTO,6432.109
3/25/2025 1:00:00 AM,3/24/2025 9:00:00 PM,RTO,5605.596
3/25/2025 2:00:00 AM,3/24/2025 10:00:00 PM,RTO,5213.719
3/25/2025 3:00:00 AM,3/24/2025 11:00:00 PM,RTO,5018.172
3/25/2025 4:00:00 AM,3/25/2025 12:00:00 AM,RTO,4271.199
3/25/2025 5:00:00 AM,3/25/2025 1:00:00 AM,RTO,3624.589
3/25/2025 6:00:00 AM,3/25/2025 2:00:00 AM,RTO,2965.585
3/25/2025 7:00:00 AM,3/25/2025 3:00:00 AM,RTO,2520.253
3/25/2025 8:00:00 AM,3/25/2025 4:00:00 AM,RTO,2581.879
3/25/2025 9:00:00 AM,3/25/2025 5:00:00 AM,RTO,2680.670
3/25/2025 10:00:00 AM,3/25/2025 6:00:00 AM,RTO,2689.733
3/25/2025 11:00:00 AM,3/25/2025 7:00:00 AM,RTO,2619.305
3/25/2025 12:00:00 PM,3/25/2025 8:00:00 AM,RTO,2665.461
3/25/2025 1:00:00 PM,3/25/2025 9:00:00 AM,RTO,2522.485
3/25/2025 2:00:00 PM,3/25/2025 10:00:00 AM,RTO,2468.807
3/25/2025 3:00:00 PM,3/25/2025 11:00:00 AM,RTO,3031.479
3/25/2025 4:00:00 PM,3/25/2025 12:00:00 PM,RTO,2955.284
3/25/2025 5:00:00 PM,3/25/2025 1:00:00 PM,RTO,3483.511
3/25/2025 6:00:00 PM,3/25/2025 2:00:00 PM,RTO,4147.445
3/25/2025 7:00:00 PM,3/25/2025 3:00:00 PM,RTO,4507.011
3/25/2025 8:00:00 PM,3/25/2025 4:00:00 PM,RTO,4784.068
3/25/2025 9:00:00 PM,3/25/2025 5:00:00 PM,RTO,5038.562
3/25/2025 10:00:00 PM,3/25/2025 6:00:00 PM,RTO,5260.301
3/25/2025 11:00:00 PM,3/25/2025 7:00:00 PM,RTO,4688.413
3/26/2025 12:00:00 AM,3/25/2025 8:00:00 PM,RTO,3673.896
3/26/2025 1:00:00 AM,3/25/2025 9:00:00 PM,RTO,2765.330
3/26/2025 2:00:00 AM,3/25/2025 10:00:00 PM,RTO,1890.122
3/26/2025 3:00:00 AM,3/25/2025 11:00:00 PM,RTO,1513.801
3/26/2025 4:00:00 AM,3/26/2025 12:00:00 AM,RTO,1212.330
3/26/2025 5:00:00 AM,3/26/2025 1:00:00 AM,RTO,829.831
3/26/2025 6:00:00 AM,3/26/2025 2:00:00 AM,RTO,1112.721
3/26/2025 7:00:00 AM,3/26/2025 3:00:00 AM,RTO,1612.797
3/26/2025 8:00:00 AM,3/26/2025 4:00:00 AM,RTO,2528.227
3/26/2025 9:00:00 AM,3/26/2025 5:00:00 AM,RTO,2755.884
3/26/2025 10:00:00 AM,3/26/2025 6:00:00 AM,RTO,2927.591
3/26/2025 11:00:00 AM,3/26/2025 7:00:00 AM,RTO,2860.526
3/26/2025 12:00:00 PM,3/26/2025 8:00:00 AM,RTO,3023.625
3/26/2025 1:00:00 PM,3/26/2025 9:00:00 AM,RTO,2699.171
3/26/2025 2:00:00 PM,3/26/2025 10:00:00 AM,RTO,2909.417
3/26/2025 3:00:00 PM,3/26/2025 11:00:00 AM,RTO,3020.856
3/26/2025 4:00:00 PM,3/26/2025 12:00:00 PM,RTO,3001.737
3/26/2025 5:00:00 PM,3/26/2025 1:00:00 PM,RTO,3519.261
3/26/2025 6:00:00 PM,3/26/2025 2:00:00 PM,RTO,3915.119
3/26/2025 7:00:00 PM,3/26/2025 3:00:00 PM,RTO,4088.977
3/26/2025 8:00:00 PM,3/26/2025 4:00:00 PM,RTO,4190.436
3/26/2025 9:00:00 PM,3/26/2025 5:00:00 PM,RTO,3815.903
3/26/2025 10:00:00 PM,3/26/2025 6:00:00 PM,RTO,3243.320
3/26/2025 11:00:00 PM,3/26/2025 7:00:00 PM,RTO,2306.114
3/27/2025 12:00:00 AM,3/26/2025 8:00:00 PM,RTO,1661.578
3/27/2025 1:00:00 AM,3/26/2025 9:00:00 PM,RTO,1389.308
3/27/2025 2:00:00 AM,3/26/2025 10:00:00 PM,RTO,1309.633
3/27/2025 3:00:00 AM,3/26/2025 11:00:00 PM,RTO,1251.289
3/27/2025 4:00:00 AM,3/27/2025 12:00:00 AM,RTO,1246.917
3/27/2025 5:00:00 AM,3/27/2025 1:00:00 AM,RTO,1385.558
3/27/2025 6:00:00 AM,3/27/2025 2:00:00 AM,RTO,1338.611
3/27/2025 7:00:00 AM,3/27/2025 3:00:00 AM,RTO,1417.090
3/27/2025 8:00:00 AM,3/27/2025 4:00:00 AM,RTO,1683.129
3/27/2025 9:00:00 AM,3/27/2025 5:00:00 AM,RTO,2211.317
3/27/2025 10:00:00 AM,3/27/2025 6:00:00 AM,RTO,2802.506
3/27/2025 11:00:00 AM,3/27/2025 7:00:00 AM,RTO,3213.379
3/27/2025 12:00:00 PM,3/27/2025 8:00:00 AM,RTO,3233.126
3/27/2025 1:00:00 PM,3/27/2025 9:00:00 AM,RTO,2955.354
3/27/2025 2:00:00 PM,3/27/2025 10:00:00 AM,RTO,3116.582
3/27/2025 3:00:00 PM,3/27/2025 11:00:00 AM,RTO,3698.655
3/27/2025 4:00:00 PM,3/27/2025 12:00:00 PM,RTO,3917.661
3/27/2025 5:00:00 PM,3/27/2025 1:00:00 PM,RTO,4375.748
3/27/2025 6:00:00 PM,3/27/2025 2:00:00 PM,RTO,4727.662
3/27/2025 7:00:00 PM,3/27/2025 3:00:00 PM,RTO,5220.472
3/27/2025 8:00:00 PM,3/27/2025 4:00:00 PM,RTO,5271.840
3/27/2025 9:00:00 PM,3/27/2025 5:00:00 PM,RTO,4740.778
3/27/2025 10:00:00 PM,3/27/2025 6:00:00 PM,RTO,4176.404
3/27/2025 11:00:00 PM,3/27/2025 7:00:00 PM,RTO,3742.297
3/28/2025 12:00:00 AM,3/27/2025 8:00:00 PM,RTO,3726.540
3/28/2025 1:00:00 AM,3/27/2025 9:00:00 PM,RTO,3711.824
3/28/2025 2:00:00 AM,3/27/2025 10:00:00 PM,RTO,3488.402
3/28/2025 3:00:00 AM,3/27/2025 11:00:00 PM,RTO,3958.273
3/28/2025 4:00:00 AM,3/28/2025 12:00:00 AM,RTO,4807.571
3/28/2025 5:00:00 AM,3/28/2025 1:00:00 AM,RTO,4728.757
3/28/2025 6:00:00 AM,3/28/2025 2:00:00 AM,RTO,4535.650
3/28/2025 7:00:00 AM,3/28/2025 3:00:00 AM,RTO,5103.672
3/28/2025 8:00:00 AM,3/28/2025 4:00:00 AM,RTO,4988.633
3/28/2025 9:00:00 AM,3/28/2025 5:00:00 AM,RTO,4074.441
3/28/2025 10:00:00 AM,3/28/2025 6:00:00 AM,RTO,4606.359
3/28/2025 11:00:00 AM,3/28/2025 7:00:00 AM,RTO,5180.366
3/28/2025 12:00:00 PM,3/28/2025 8:00:00 AM,RTO,5398.679
3/28/2025 1:00:00 PM,3/28/2025 9:00:00 AM,RTO,5401.335
